model,pair_id,cell_id,state_role,decl_order,body_order,reactive_var,stable_var,reactive_body_pos,prefix,n_tokens,reactive_id,stable_id,close_id,logit_reactive,logit_stable,logit_close,LD_reactive,LD_reactive_vs_close,LD_stable_vs_close,close_error
llama3.2-1b,pair_10,pair_10_c7,alt_reactive,stable_first,dep_first,num,id,second,"function Component() {
  const id = 0;
  const [num, setNum] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${id}&y=${num}`);
  }, [",46,2470,307,60,26.19734764099121,25.79277801513672,12.820265769958496,0.4045696258544922,13.377081871032715,12.972512245178223,
llama3.2-1b,pair_10,pair_10_c8,alt_reactive,stable_first,alt_first,num,id,first,"function Component() {
  const id = 0;
  const [num, setNum] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${id}`);
  }, [",46,2470,307,60,26.78956413269043,24.964963912963867,13.156919479370117,1.8246002197265625,13.632644653320312,11.80804443359375,
llama3.2-1b,pair_11,pair_11_c1,dep_reactive,reactive_first,dep_first,key,max,first,"function Component() {
  const [key, setKey] = useState(1);
  const max = 1;

  useEffect(() => {
    fetch(`/api?x=${key}&y=${max}`);
  }, [",46,798,2880,60,27.025100708007812,23.98861312866211,12.644680976867676,3.036487579345703,14.380419731140137,11.343932151794434,
llama3.2-1b,pair_11,pair_11_c2,dep_reactive,reactive_first,alt_first,key,max,second,"function Component() {
  const [key, setKey] = useState(1);
  const max = 1;

  useEffect(() => {
    fetch(`/api?x=${max}&y=${key}`);
  }, [",46,798,2880,60,26.703086853027344,25.219539642333984,12.869478225708008,1.4835472106933594,13.833608627319336,12.350061416625977,
llama3.2-1b,pair_11,pair_11_c3,dep_reactive,stable_first,dep_first,key,max,first,"function Component() {
  const max = 1;
  const [key, setKey] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${key}&y=${max}`);
  }, [",46,798,2880,60,27.05002784729004,23.88101577758789,12.857637405395508,3.1690120697021484,14.192390441894531,11.023378372192383,
llama3.2-1b,pair_11,pair_11_c4,dep_reactive,stable_first,alt_first,key,max,second,"function Component() {
  const max = 1;
  const [key, setKey] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${max}&y=${key}`);
  }, [",46,798,2880,60,26.638578414916992,25.14162254333496,12.98788070678711,1.4969558715820312,13.650697708129883,12.153741836547852,
llama3.2-1b,pair_11,pair_11_c5,alt_reactive,reactive_first,dep_first,max,key,second,"function Component() {
  const [max, setMax] = useState(1);
  const key = 1;

  useEffect(() => {
    fetch(`/api?x=${key}&y=${max}`);
  }, [",46,2880,798,60,25.890411376953125,25.426084518432617,12.735486030578613,0.4643268585205078,13.154925346374512,12.690598487854004,
llama3.2-1b,pair_11,pair_11_c6,alt_reactive,reactive_first,alt_first,max,key,first,"function Component() {
  const [max, setMax] = useState(1);
  const key = 1;

  useEffect(() => {
    fetch(`/api?x=${max}&y=${key}`);
  }, [",46,2880,798,60,26.281286239624023,24.42211151123047,12.864701271057129,1.8591747283935547,13.416584968566895,11.55741024017334,
llama3.2-1b,pair_11,pair_11_c7,alt_reactive,stable_first,dep_first,max,key,second,"function Component() {
  const key = 1;
  const [max, setMax] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${key}&y=${max}`);
  }, [",46,2880,798,60,25.351551055908203,25.664405822753906,12.897403717041016,-0.3128547668457031,12.454147338867188,12.76700210571289,
llama3.2-1b,pair_11,pair_11_c8,alt_reactive,stable_first,alt_first,max,key,first,"function Component() {
  const key = 1;
  const [max, setMax] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${max}&y=${key}`);
  }, [",46,2880,798,60,25.922651290893555,25.239356994628906,13.064827919006348,0.6832942962646484,12.857823371887207,12.174529075622559,
llama3.2-1b,pair_12,pair_12_c1,dep_reactive,reactive_first,dep_first,name,len,first,"function Component() {
  const [name, setName] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${name}&y=${len}`);
  }, [",45,609,2963,60,25.932621002197266,22.40183448791504,12.479073524475098,3.5307865142822266,13.453547477722168,9.922760963439941,
llama3.2-1b,pair_12,pair_12_c2,dep_reactive,reactive_first,alt_first,name,len,second,"function Component() {
  const [name, setName] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${name}`);
  }, [",45,609,2963,60,25.47410774230957,24.941598892211914,12.69398021697998,0.5325088500976562,12.78012752532959,12.247618675231934,
llama3.2-1b,pair_12,pair_12_c3,dep_reactive,stable_first,dep_first,name,len,first,"function Component() {
  const len = 0;
  const [name, setName] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${name}&y=${len}`);
  }, [",45,609,2963,60,25.788665771484375,23.105173110961914,12.506714820861816,2.683492660522461,13.281950950622559,10.598458290100098,
llama3.2-1b,pair_12,pair_12_c4,dep_reactive,stable_first,alt_first,name,len,second,"function Component() {
  const len = 0;
  const [name, setName] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${name}`);
  }, [",45,609,2963,60,25.021392822265625,24.799095153808594,12.727439880371094,0.22229766845703125,12.293952941894531,12.0716552734375,
llama3.2-1b,pair_12,pair_12_c5,alt_reactive,reactive_first,dep_first,len,name,second,"function Component() {
  const [len, setLen] = useState(0);
  const name = 0;

  useEffect(() => {
    fetch(`/api?x=${name}&y=${len}`);
  }, [",46,2963,609,60,24.834854125976562,25.309362411499023,13.178546905517578,-0.47450828552246094,11.656307220458984,12.130815505981445,
llama3.2-1b,pair_12,pair_12_c6,alt_reactive,reactive_first,alt_first,len,name,first,"function Component() {
  const [len, setLen] = useState(0);
  const name = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${name}`);
  }, [",46,2963,609,60,25.82054328918457,23.223690032958984,13.277544975280762,2.596853256225586,12.542998313903809,9.946145057678223,
llama3.2-1b,pair_12,pair_12_c7,alt_reactive,stable_first,dep_first,len,name,second,"function Component() {
  const name = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${name}&y=${len}`);
  }, [",46,2963,609,60,24.061019897460938,25.72182846069336,12.872058868408203,-1.6608085632324219,11.188961029052734,12.849769592285156,
llama3.2-1b,pair_12,pair_12_c8,alt_reactive,stable_first,alt_first,len,name,first,"function Component() {
  const name = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${name}`);
  }, [",46,2963,609,60,25.637727737426758,24.829273223876953,13.1376953125,0.8084545135498047,12.500032424926758,11.691577911376953,
llama3.2-1b,pair_13,pair_13_c1,dep_reactive,reactive_first,dep_first,count,val,first,"function Component() {
  const [count, setCount] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${count}&y=${val}`);
  }, [",46,1868,838,60,27.247331619262695,24.214427947998047,12.489209175109863,3.0329036712646484,14.758122444152832,11.725218772888184,
llama3.2-1b,pair_13,pair_13_c2,dep_reactive,reactive_first,alt_first,count,val,second,"function Component() {
  const [count, setCount] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${count}`);
  }, [",46,1868,838,60,26.519847869873047,25.87664794921875,13.187006950378418,0.6431999206542969,13.332840919494629,12.689640998840332,
llama3.2-1b,pair_13,pair_13_c3,dep_reactive,stable_first,dep_first,count,val,first,"function Component() {
  const val = 0;
  const [count, setCount] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${count}&y=${val}`);
  }, [",46,1868,838,60,27.311681747436523,25.1965274810791,12.659834861755371,2.115154266357422,14.651846885681152,12.53669261932373,
llama3.2-1b,pair_13,pair_13_c4,dep_reactive,stable_first,alt_first,count,val,second,"function Component() {
  const val = 0;
  const [count, setCount] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${count}`);
  }, [",46,1868,838,60,26.106359481811523,26.629791259765625,13.288222312927246,-0.5234317779541016,12.818137168884277,13.341568946838379,
llama3.2-1b,pair_13,pair_13_c5,alt_reactive,reactive_first,dep_first,val,count,second,"function Component() {
  const [val, setVal] = useState(0);
  const count = 0;

  useEffect(() => {
    fetch(`/api?x=${count}&y=${val}`);
  }, [",46,838,1868,60,26.177085876464844,26.574068069458008,12.719475746154785,-0.39698219299316406,13.457610130310059,13.854592323303223,
llama3.2-1b,pair_13,pair_13_c6,alt_reactive,reactive_first,alt_first,val,count,first,"function Component() {
  const [val, setVal] = useState(0);
  const count = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${count}`);
  }, [",46,838,1868,60,27.021610260009766,24.587064743041992,13.317090034484863,2.4345455169677734,13.704520225524902,11.269974708557129,
llama3.2-1b,pair_13,pair_13_c7,alt_reactive,stable_first,dep_first,val,count,second,"function Component() {
  const count = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${count}&y=${val}`);
  }, [",46,838,1868,60,25.773496627807617,27.017744064331055,12.645979881286621,-1.2442474365234375,13.127516746520996,14.371764183044434,
llama3.2-1b,pair_13,pair_13_c8,alt_reactive,stable_first,alt_first,val,count,first,"function Component() {
  const count = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${count}`);
  }, [",46,838,1868,60,26.961498260498047,25.59916114807129,13.36383056640625,1.3623371124267578,13.597667694091797,12.235330581665039,
llama3.2-1b,pair_14,pair_14_c1,dep_reactive,reactive_first,dep_first,mode,ref,first,"function Component() {
  const [mode, setMode] = useState(false);
  const ref = false;

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${ref}`);
  }, [",44,8684,1116,60,27.09723663330078,24.972782135009766,13.215773582458496,2.1244544982910156,13.881463050842285,11.75700855255127,
llama3.2-1b,pair_14,pair_14_c2,dep_reactive,reactive_first,alt_first,mode,ref,second,"function Component() {
  const [mode, setMode] = useState(false);
  const ref = false;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${mode}`);
  }, [",44,8684,1116,60,26.46031951904297,26.428647994995117,13.287612915039062,0.03167152404785156,13.172706604003906,13.141035079956055,
llama3.2-1b,pair_14,pair_14_c3,dep_reactive,stable_first,dep_first,mode,ref,first,"function Component() {
  const ref = false;
  const [mode, setMode] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${ref}`);
  }, [",44,8684,1116,60,27.207260131835938,26.038257598876953,13.279254913330078,1.1690025329589844,13.92800521850586,12.759002685546875,
llama3.2-1b,pair_14,pair_14_c4,dep_reactive,stable_first,alt_first,mode,ref,second,"function Component() {
  const ref = false;
  const [mode, setMode] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${mode}`);
  }, [",44,8684,1116,60,26.162450790405273,26.910160064697266,13.309438705444336,-0.7477092742919922,12.853012084960938,13.60072135925293,
llama3.2-1b,pair_14,pair_14_c5,alt_reactive,reactive_first,dep_first,ref,mode,second,"function Component() {
  const [ref, setRef] = useState(false);
  const mode = false;

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${ref}`);
  }, [",44,1116,8684,60,26.85965347290039,26.149639129638672,13.067108154296875,0.7100143432617188,13.792545318603516,13.082530975341797,
llama3.2-1b,pair_14,pair_14_c6,alt_reactive,reactive_first,alt_first,ref,mode,first,"function Component() {
  const [ref, setRef] = useState(false);
  const mode = false;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${mode}`);
  }, [",44,1116,8684,60,27.274517059326172,24.744619369506836,13.053621292114258,2.529897689819336,14.220895767211914,11.690998077392578,
llama3.2-1b,pair_14,pair_14_c7,alt_reactive,stable_first,dep_first,ref,mode,second,"function Component() {
  const mode = false;
  const [ref, setRef] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${ref}`);
  }, [",44,1116,8684,60,26.35592269897461,26.504289627075195,13.191184043884277,-0.14836692810058594,13.164738655090332,13.313105583190918,
llama3.2-1b,pair_14,pair_14_c8,alt_reactive,stable_first,alt_first,ref,mode,first,"function Component() {
  const mode = false;
  const [ref, setRef] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${mode}`);
  }, [",44,1116,8684,60,27.34684944152832,25.356632232666016,13.269969940185547,1.9902172088623047,14.076879501342773,12.086662292480469,
llama3.2-1b,pair_15,pair_15_c1,dep_reactive,reactive_first,dep_first,page,min,first,"function Component() {
  const [page, setPage] = useState(0);
  const min = 0;

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",45,2964,1083,60,26.526771545410156,23.723867416381836,12.212589263916016,2.8029041290283203,14.31418228149414,11.51127815246582,
llama3.2-1b,pair_15,pair_15_c2,dep_reactive,reactive_first,alt_first,page,min,second,"function Component() {
  const [page, setPage] = useState(0);
  const min = 0;

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",45,2964,1083,60,26.230552673339844,24.999469757080078,12.150469779968262,1.2310829162597656,14.080082893371582,12.848999977111816,
llama3.2-1b,pair_15,pair_15_c3,dep_reactive,stable_first,dep_first,page,min,first,"function Component() {
  const min = 0;
  const [page, setPage] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",45,2964,1083,60,26.500364303588867,23.695838928222656,12.287654876708984,2.804525375366211,14.212709426879883,11.408184051513672,
llama3.2-1b,pair_15,pair_15_c4,dep_reactive,stable_first,alt_first,page,min,second,"function Component() {
  const min = 0;
  const [page, setPage] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",45,2964,1083,60,26.066619873046875,24.755918502807617,12.174155235290527,1.3107013702392578,13.892464637756348,12.58176326751709,
llama3.2-1b,pair_15,pair_15_c5,alt_reactive,reactive_first,dep_first,min,page,second,"function Component() {
  const [min, setMin] = useState(0);
  const page = 0;

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",46,1083,2964,60,25.66861915588379,26.505239486694336,12.818337440490723,-0.8366203308105469,12.850281715393066,13.686902046203613,
llama3.2-1b,pair_15,pair_15_c6,alt_reactive,reactive_first,alt_first,min,page,first,"function Component() {
  const [min, setMin] = useState(0);
  const page = 0;

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",46,1083,2964,60,26.60685920715332,25.249603271484375,13.100446701049805,1.3572559356689453,13.506412506103516,12.14915657043457,
llama3.2-1b,pair_15,pair_15_c7,alt_reactive,stable_first,dep_first,min,page,second,"function Component() {
  const page = 0;
  const [min, setMin] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",46,1083,2964,60,25.562780380249023,27.000041961669922,13.050896644592285,-1.4372615814208984,12.511883735656738,13.949145317077637,
llama3.2-1b,pair_15,pair_15_c8,alt_reactive,stable_first,alt_first,min,page,first,"function Component() {
  const page = 0;
  const [min, setMin] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",46,1083,2964,60,26.881208419799805,25.980976104736328,13.288348197937012,0.9002323150634766,13.592860221862793,12.692627906799316,
llama3.2-1b,pair_16,pair_16_c1,dep_reactive,reactive_first,dep_first,query,base,first,"function Component() {
  const [query, setQuery] = useState(1);
  const base = 1;

  useEffect(() => {
    fetch(`/api?x=${query}&y=${base}`);
  }, [",46,1663,3231,60,26.326948165893555,23.65703582763672,10.956502914428711,2.669912338256836,15.370445251464844,12.700532913208008,
llama3.2-1b,pair_16,pair_16_c2,dep_reactive,reactive_first,alt_first,query,base,second,"function Component() {
  const [query, setQuery] = useState(1);
  const base = 1;

  useEffect(() => {
    fetch(`/api?x=${base}&y=${query}`);
  }, [",46,1663,3231,60,25.689477920532227,25.545461654663086,11.229837417602539,0.14401626586914062,14.459640502929688,14.315624237060547,
llama3.2-1b,pair_16,pair_16_c3,dep_reactive,stable_first,dep_first,query,base,first,"function Component() {
  const base = 1;
  const [query, setQuery] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${query}&y=${base}`);
  }, [",46,1663,3231,60,26.030101776123047,23.687145233154297,10.7971773147583,2.34295654296875,15.232924461364746,12.889967918395996,
llama3.2-1b,pair_16,pair_16_c4,dep_reactive,stable_first,alt_first,query,base,second,"function Component() {
  const base = 1;
  const [query, setQuery] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${base}&y=${query}`);
  }, [",46,1663,3231,60,25.333332061767578,25.280195236206055,10.884374618530273,0.05313682556152344,14.448957443237305,14.395820617675781,
